lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
siitä,sikiämistä,V;NFIN;4;ACT;PRT,0.0,7.653548387096775e-05,s i k i æ m i s t æ,3,V,NFIN,4,ACT,PRT,,,,,
siitä,sikiämistä,V;NFIN;4;PASS;PRT,0.0,7.653548387096775e-05,s i k i æ m i s t æ,4,V,NFIN,4,PASS,PRT,,,,,
siitä,sikiämäisillään,V;NFIN;5;ACT,0.0,7.653548387096775e-05,s i k i æ m æ i̯ s i lː æː n,0,V,NFIN,5,ACT,,,,,,
siitä,sikiämäisillään,V;NFIN;5;PASS,0.0,7.653548387096775e-05,s i k i æ m æ i̯ s i lː æː n,3,V,NFIN,5,PASS,,,,,,
kuvata,kuvaan,V;ACT;PRS;POS;IND;1;SG,0.000218,3.373548387096776e-05,k u ʋ ɑː n,4,V,ACT,PRS,POS,IND,1,SG,,,
kuvata,en kuvaa,V;ACT;PRS;NEG;IND;1;SG,0.0,3.373548387096776e-05,e n,4,V,ACT,PRS,NEG,IND,1,SG,,,
kuvata,olen kuvannut,V;ACT;PRS;PRF;POS;IND;1;SG,0.0,3.373548387096776e-05,o l e n k u ʋ ɑ nː u t,2,V,ACT,PRS,PRF,POS,IND,1,SG,,
kuvata,en ole kuvannut,V;ACT;PRS;PRF;NEG;IND;1;SG,0.0,3.373548387096776e-05,e n o l eˣ k u ʋ ɑ nː u t,3,V,ACT,PRS,PRF,NEG,IND,1,SG,,
kuvata,kuvaat,V;ACT;PRS;POS;IND;2;SG,1e-05,3.373548387096776e-05,k u ʋ ɑː t,0,V,ACT,PRS,POS,IND,2,SG,,,
kuvata,et kuvaa,V;ACT;PRS;NEG;IND;2;SG,0.0,3.373548387096776e-05,e t k u ʋ ɑːˣ,3,V,ACT,PRS,NEG,IND,2,SG,,,
kuvata,olet kuvannut,V;ACT;PRS;PRF;POS;IND;2;SG,0.0,3.373548387096776e-05,o l e t k u ʋ ɑ nː u t,1,V,ACT,PRS,PRF,POS,IND,2,SG,,
kuvata,et ole kuvannut,V;ACT;PRS;PRF;NEG;IND;2;SG,0.0,3.373548387096776e-05,e t o l eˣ k u ʋ ɑ nː u t,1,V,ACT,PRS,PRF,NEG,IND,2,SG,,
kuvata,kuvaa,V;ACT;PRS;POS;IND;3;SG,0.001622,3.373548387096776e-05,k u ʋ ɑː,4,V,ACT,PRS,POS,IND,3,SG,,,
kuvata,ei kuvaa,V;ACT;PRS;NEG;IND;3;SG,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑːˣ,4,V,ACT,PRS,NEG,IND,3,SG,,,
kuvata,on kuvannut,V;ACT;PRS;PRF;POS;IND;3;SG,0.0,3.373548387096776e-05,o n,3,V,ACT,PRS,PRF,POS,IND,3,SG,,
kuvata,ei ole kuvannut,V;ACT;PRS;PRF;NEG;IND;3;SG,0.0,3.373548387096776e-05,e i̯ o l eˣ k u ʋ ɑ nː u t,2,V,ACT,PRS,PRF,NEG,IND,3,SG,,
kuvata,kuvaamme,V;ACT;PRS;POS;IND;1;PL,1.1e-05,3.373548387096776e-05,k u ʋ ɑː mː e,3,V,ACT,PRS,POS,IND,1,PL,,,
kuvata,emme kuvaa,V;ACT;PRS;NEG;IND;1;PL,0.0,3.373548387096776e-05,e mː eˣ k u ʋ ɑːˣ,4,V,ACT,PRS,NEG,IND,1,PL,,,
kuvata,olemme kuvanneet,V;ACT;PRS;PRF;POS;IND;1;PL,0.0,3.373548387096776e-05,o l e mː eˣ k u ʋ ɑ nː eː t,1,V,ACT,PRS,PRF,POS,IND,1,PL,,
kuvata,emme ole kuvanneet,V;ACT;PRS;PRF;NEG;IND;1;PL,0.0,3.373548387096776e-05,e mː e o l eˣ k u ʋ ɑ nː eː t,1,V,ACT,PRS,PRF,NEG,IND,1,PL,,
kuvata,kuvaatte,V;ACT;PRS;POS;IND;2;PL,0.0,3.373548387096776e-05,k u ʋ ɑː tː eˣ,3,V,ACT,PRS,POS,IND,2,PL,,,
kuvata,ette kuvaa,V;ACT;PRS;NEG;IND;2;PL,0.0,3.373548387096776e-05,e tː e k u ʋ ɑːˣ,3,V,ACT,PRS,NEG,IND,2,PL,,,
kuvata,olette kuvanneet,V;ACT;PRS;PRF;POS;IND;2;PL,0.0,3.373548387096776e-05,o l e tː e k u ʋ ɑ nː eː t,4,V,ACT,PRS,PRF,POS,IND,2,PL,,
kuvata,ette ole kuvanneet,V;ACT;PRS;PRF;NEG;IND;2;PL,0.0,3.373548387096776e-05,e tː e o l e k u ʋ ɑ nː eː t,4,V,ACT,PRS,PRF,NEG,IND,2,PL,,
kuvata,kuvaavat,V;ACT;PRS;POS;IND;3;PL,0.00027,3.373548387096776e-05,k u ʋ ɑː ʋ ɑ t,0,V,ACT,PRS,POS,IND,3,PL,,,
kuvata,eivät kuvaa,V;ACT;PRS;NEG;IND;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t k u ʋ ɑːˣ,4,V,ACT,PRS,NEG,IND,3,PL,,,
kuvata,ovat kuvanneet,V;ACT;PRS;PRF;POS;IND;3;PL,0.0,3.373548387096776e-05,o ʋ ɑ t k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,POS,IND,3,PL,,
kuvata,eivät ole kuvanneet,V;ACT;PRS;PRF;NEG;IND;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t o l eˣ k u ʋ ɑ nː eː t,4,V,ACT,PRS,PRF,NEG,IND,3,PL,,
kuvata,kuvataan,V;PASS;PRS;POS;IND,0.000434,3.373548387096776e-05,k u ʋ ɑ t ɑː n,2,V,PASS,PRS,POS,IND,,,,,
kuvata,ei kuvata,V;PASS;PRS;NEG;IND,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ t ɑˣ,3,V,PASS,PRS,NEG,IND,,,,,
kuvata,on kuvattu,V;PASS;PRS;PRF;POS;IND,0.0,3.373548387096776e-05,o n,0,V,PASS,PRS,PRF,POS,IND,,,,
kuvata,ei ole kuvattu,V;PASS;PRS;PRF;NEG;IND,0.0,3.373548387096776e-05,e i̯ o l eˣ k u ʋ ɑ tː uˣ,4,V,PASS,PRS,PRF,NEG,IND,,,,
kuvata,kuvasin,V;ACT;PST;POS;IND;1;SG,6e-06,3.373548387096776e-05,k u ʋ ɑ s i n,4,V,ACT,PST,POS,IND,1,SG,,,
kuvata,en kuvannut,V;ACT;PST;NEG;IND;1;SG,0.0,3.373548387096776e-05,e n,4,V,ACT,PST,NEG,IND,1,SG,,,
kuvata,olin kuvannut,V;ACT;PST;PRF;POS;IND;1;SG,0.0,3.373548387096776e-05,o l i n k u ʋ ɑ nː u t,1,V,ACT,PST,PRF,POS,IND,1,SG,,
kuvata,en ollut kuvannut,V;ACT;PST;PRF;NEG;IND;1;SG,0.0,3.373548387096776e-05,e n o lː u t k u ʋ ɑ nː u t,1,V,ACT,PST,PRF,NEG,IND,1,SG,,
kuvata,kuvasit,V;ACT;PST;POS;IND;2;SG,1e-06,3.373548387096776e-05,k u ʋ ɑ s i t,3,V,ACT,PST,POS,IND,2,SG,,,
kuvata,et kuvannut,V;ACT;PST;NEG;IND;2;SG,0.0,3.373548387096776e-05,e t k u ʋ ɑ nː u t,2,V,ACT,PST,NEG,IND,2,SG,,,
kuvata,olit kuvannut,V;ACT;PST;PRF;POS;IND;2;SG,0.0,3.373548387096776e-05,o l i t k u ʋ ɑ nː u t,4,V,ACT,PST,PRF,POS,IND,2,SG,,
kuvata,et ollut kuvannut,V;ACT;PST;PRF;NEG;IND;2;SG,0.0,3.373548387096776e-05,e t o lː u t k u ʋ ɑ nː u t,3,V,ACT,PST,PRF,NEG,IND,2,SG,,
kuvata,kuvasi,V;ACT;PST;POS;IND;3;SG,0.000135,3.373548387096776e-05,k u ʋ ɑ s i,2,V,ACT,PST,POS,IND,3,SG,,,
kuvata,ei kuvannut,V;ACT;PST;NEG;IND;3;SG,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ nː u t,1,V,ACT,PST,NEG,IND,3,SG,,,
kuvata,oli kuvannut,V;ACT;PST;PRF;POS;IND;3;SG,0.0,3.373548387096776e-05,o l i k u ʋ ɑ nː u t,4,V,ACT,PST,PRF,POS,IND,3,SG,,
kuvata,ei ollut kuvannut,V;ACT;PST;PRF;NEG;IND;3;SG,0.0,3.373548387096776e-05,e i̯ o lː u t k u ʋ ɑ nː u t,2,V,ACT,PST,PRF,NEG,IND,3,SG,,
kuvata,kuvasimme,V;ACT;PST;POS;IND;1;PL,1e-06,3.373548387096776e-05,k u ʋ ɑ s i mː e,2,V,ACT,PST,POS,IND,1,PL,,,
kuvata,emme kuvanneet,V;ACT;PST;NEG;IND;1;PL,0.0,3.373548387096776e-05,e mː eˣ k u ʋ ɑ nː eː t,2,V,ACT,PST,NEG,IND,1,PL,,,
kuvata,olimme kuvanneet,V;ACT;PST;PRF;POS;IND;1;PL,0.0,3.373548387096776e-05,o l i mː eˣ k u ʋ ɑ nː eː t,1,V,ACT,PST,PRF,POS,IND,1,PL,,
kuvata,emme olleet kuvanneet,V;ACT;PST;PRF;NEG;IND;1;PL,0.0,3.373548387096776e-05,e mː e o lː eː t k u ʋ ɑ nː eː t,4,V,ACT,PST,PRF,NEG,IND,1,PL,,
kuvata,kuvasitte,V;ACT;PST;POS;IND;2;PL,0.0,3.373548387096776e-05,k u ʋ ɑ s i tː eˣ,4,V,ACT,PST,POS,IND,2,PL,,,
kuvata,ette kuvanneet,V;ACT;PST;NEG;IND;2;PL,0.0,3.373548387096776e-05,e tː e k u ʋ ɑ nː eː t,0,V,ACT,PST,NEG,IND,2,PL,,,
kuvata,olitte kuvanneet,V;ACT;PST;PRF;POS;IND;2;PL,0.0,3.373548387096776e-05,o l i tː eˣ k u ʋ ɑ nː eː t,2,V,ACT,PST,PRF,POS,IND,2,PL,,
kuvata,ette olleet kuvanneet,V;ACT;PST;PRF;NEG;IND;2;PL,0.0,3.373548387096776e-05,e tː e o lː eː t k u ʋ ɑ nː eː t,0,V,ACT,PST,PRF,NEG,IND,2,PL,,
kuvata,kuvasivat,V;ACT;PST;POS;IND;3;PL,3.6e-05,3.373548387096776e-05,k u ʋ ɑ s i ʋ ɑ t,0,V,ACT,PST,POS,IND,3,PL,,,
kuvata,eivät kuvanneet,V;ACT;PST;NEG;IND;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t k u ʋ ɑ nː eː t,3,V,ACT,PST,NEG,IND,3,PL,,,
kuvata,olivat kuvanneet,V;ACT;PST;PRF;POS;IND;3;PL,0.0,3.373548387096776e-05,o l i ʋ ɑ t k u ʋ ɑ nː eː t,3,V,ACT,PST,PRF,POS,IND,3,PL,,
kuvata,eivät olleet kuvanneet,V;ACT;PST;PRF;NEG;IND;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t o lː eː t k u ʋ ɑ nː eː t,2,V,ACT,PST,PRF,NEG,IND,3,PL,,
kuvata,kuvattiin,V;PASS;PST;POS;IND,7.1e-05,3.373548387096776e-05,k u ʋ ɑ tː iː n,3,V,PASS,PST,POS,IND,,,,,
kuvata,ei kuvattu,V;PASS;PST;NEG;IND,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ tː uˣ,4,V,PASS,PST,NEG,IND,,,,,
kuvata,oli kuvattu,V;PASS;PST;PRF;POS;IND,0.0,3.373548387096776e-05,o l i k u ʋ ɑ tː uˣ,0,V,PASS,PST,PRF,POS,IND,,,,
kuvata,ei ollut kuvattu,V;PASS;PST;PRF;NEG;IND,0.0,3.373548387096776e-05,e i̯ o lː u t k u ʋ ɑ tː uˣ,2,V,PASS,PST,PRF,NEG,IND,,,,
kuvata,kuvaisin,V;ACT;PRS;POS;COND;1;SG,2e-06,3.373548387096776e-05,k u ʋ ɑ i̯ s i n,0,V,ACT,PRS,POS,COND,1,SG,,,
kuvata,en kuvaisi,V;ACT;PRS;NEG;COND;1;SG,0.0,3.373548387096776e-05,e n k u ʋ ɑ i̯ s i,2,V,ACT,PRS,NEG,COND,1,SG,,,
kuvata,olisin kuvannut,V;ACT;PRS;PRF;POS;COND;1;SG,0.0,3.373548387096776e-05,o l i s i n k u ʋ ɑ nː u t,4,V,ACT,PRS,PRF,POS,COND,1,SG,,
kuvata,en olisi kuvannut,V;ACT;PRS;PRF;NEG;COND;1;SG,0.0,3.373548387096776e-05,e n o l i s i k u ʋ ɑ nː u t,2,V,ACT,PRS,PRF,NEG,COND,1,SG,,
kuvata,kuvaisit,V;ACT;PRS;POS;COND;2;SG,1e-06,3.373548387096776e-05,k u ʋ ɑ i̯ s i t,1,V,ACT,PRS,POS,COND,2,SG,,,
kuvata,et kuvaisi,V;ACT;PRS;NEG;COND;2;SG,0.0,3.373548387096776e-05,e t k u ʋ ɑ i̯ s i,3,V,ACT,PRS,NEG,COND,2,SG,,,
kuvata,olisit kuvannut,V;ACT;PRS;PRF;POS;COND;2;SG,0.0,3.373548387096776e-05,o l i s i t k u ʋ ɑ nː u t,0,V,ACT,PRS,PRF,POS,COND,2,SG,,
kuvata,et olisi kuvannut,V;ACT;PRS;PRF;NEG;COND;2;SG,0.0,3.373548387096776e-05,e t o l i s i k u ʋ ɑ nː u t,0,V,ACT,PRS,PRF,NEG,COND,2,SG,,
kuvata,kuvaisi,V;ACT;PRS;POS;COND;3;SG,8e-06,3.373548387096776e-05,k u ʋ ɑ i̯ s i,2,V,ACT,PRS,POS,COND,3,SG,,,
kuvata,ei kuvaisi,V;ACT;PRS;NEG;COND;3;SG,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ i̯ s i,0,V,ACT,PRS,NEG,COND,3,SG,,,
kuvata,olisi kuvannut,V;ACT;PRS;PRF;POS;COND;3;SG,0.0,3.373548387096776e-05,o l i s i k u ʋ ɑ nː u t,1,V,ACT,PRS,PRF,POS,COND,3,SG,,
kuvata,ei olisi kuvannut,V;ACT;PRS;PRF;NEG;COND;3;SG,0.0,3.373548387096776e-05,e i̯ o l i s i k u ʋ ɑ nː u t,0,V,ACT,PRS,PRF,NEG,COND,3,SG,,
kuvata,kuvaisimme,V;ACT;PRS;POS;COND;1;PL,0.0,3.373548387096776e-05,k u ʋ ɑ i̯ s i mː eˣ,0,V,ACT,PRS,POS,COND,1,PL,,,
kuvata,emme kuvaisi,V;ACT;PRS;NEG;COND;1;PL,0.0,3.373548387096776e-05,e mː eˣ k u ʋ ɑ i̯ s i,3,V,ACT,PRS,NEG,COND,1,PL,,,
kuvata,olisimme kuvanneet,V;ACT;PRS;PRF;POS;COND;1;PL,0.0,3.373548387096776e-05,o l i s i mː eˣ k u ʋ ɑ nː eː t,3,V,ACT,PRS,PRF,POS,COND,1,PL,,
kuvata,emme olisi kuvanneet,V;ACT;PRS;PRF;NEG;COND;1;PL,0.0,3.373548387096776e-05,e mː e o l i s i k u ʋ ɑ nː eː t,2,V,ACT,PRS,PRF,NEG,COND,1,PL,,
kuvata,kuvaisitte,V;ACT;PRS;POS;COND;2;PL,1e-06,3.373548387096776e-05,k u ʋ ɑ i̯ s i tː eˣ,0,V,ACT,PRS,POS,COND,2,PL,,,
kuvata,ette kuvaisi,V;ACT;PRS;NEG;COND;2;PL,0.0,3.373548387096776e-05,e tː e k u ʋ ɑ i̯ s i,3,V,ACT,PRS,NEG,COND,2,PL,,,
kuvata,olisitte kuvanneet,V;ACT;PRS;PRF;POS;COND;2;PL,0.0,3.373548387096776e-05,o l i s i tː eˣ k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,POS,COND,2,PL,,
kuvata,ette olisi kuvanneet,V;ACT;PRS;PRF;NEG;COND;2;PL,0.0,3.373548387096776e-05,e tː e o l i s i k u ʋ ɑ nː eː t,3,V,ACT,PRS,PRF,NEG,COND,2,PL,,
kuvata,kuvaisivat,V;ACT;PRS;POS;COND;3;PL,7e-06,3.373548387096776e-05,k u ʋ ɑ i̯ s i ʋ ɑ t,0,V,ACT,PRS,POS,COND,3,PL,,,
kuvata,eivät kuvaisi,V;ACT;PRS;NEG;COND;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t k u ʋ ɑ i̯ s i,0,V,ACT,PRS,NEG,COND,3,PL,,,
kuvata,olisivat kuvanneet,V;ACT;PRS;PRF;POS;COND;3;PL,0.0,3.373548387096776e-05,o l i s i ʋ ɑ t k u ʋ ɑ nː eː t,2,V,ACT,PRS,PRF,POS,COND,3,PL,,
kuvata,eivät olisi kuvanneet,V;ACT;PRS;PRF;NEG;COND;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t o l i s i k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,NEG,COND,3,PL,,
kuvata,kuvattaisiin,V;PASS;PRS;POS;COND,3e-06,3.373548387096776e-05,k u ʋ ɑ tː ɑ i̯ s iː n,4,V,PASS,PRS,POS,COND,,,,,
kuvata,ei kuvattaisi,V;PASS;PRS;NEG;COND,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ tː ɑ i̯ s i,3,V,PASS,PRS,NEG,COND,,,,,
kuvata,olisi kuvattu,V;PASS;PRS;PRF;POS;COND,0.0,3.373548387096776e-05,o l i s i k u ʋ ɑ tː uˣ,2,V,PASS,PRS,PRF,POS,COND,,,,
kuvata,ei olisi kuvattu,V;PASS;PRS;PRF;NEG;COND,0.0,3.373548387096776e-05,e i̯ o l i s i k u ʋ ɑ tː uˣ,2,V,PASS,PRS,PRF,NEG,COND,,,,
kuvata,kuvaa,V;ACT;PRS;POS;IMP;2;SG,0.001622,3.373548387096776e-05,k u ʋ ɑː,0,V,ACT,PRS,POS,IMP,2,SG,,,
kuvata,älä kuvaa,V;ACT;PRS;NEG;IMP;2;SG,0.0,3.373548387096776e-05,æ l æ k u ʋ ɑːˣ,0,V,ACT,PRS,NEG,IMP,2,SG,,,
kuvata,ole kuvannut,V;ACT;PRS;PRF;POS;IMP;2;SG,0.0,3.373548387096776e-05,o l eˣ k u ʋ ɑ nː u t,3,V,ACT,PRS,PRF,POS,IMP,2,SG,,
kuvata,älä ole kuvannut,V;ACT;PRS;PRF;NEG;IMP;2;SG,0.0,3.373548387096776e-05,æ l æ o l eˣ k u ʋ ɑ nː u t,2,V,ACT,PRS,PRF,NEG,IMP,2,SG,,
kuvata,kuvatkoon,V;ACT;PRS;POS;IMP;3;SG,0.0,3.373548387096776e-05,k u ʋ ɑ t k oː n,4,V,ACT,PRS,POS,IMP,3,SG,,,
kuvata,älköön kuvatko,V;ACT;PRS;NEG;IMP;3;SG,0.0,3.373548387096776e-05,æ l k øː n k u ʋ ɑ t k o,3,V,ACT,PRS,NEG,IMP,3,SG,,,
kuvata,olkoon kuvannut,V;ACT;PRS;PRF;POS;IMP;3;SG,0.0,3.373548387096776e-05,o l k oː n k u ʋ ɑ nː u t,4,V,ACT,PRS,PRF,POS,IMP,3,SG,,
kuvata,älköön olko kuvannut,V;ACT;PRS;PRF;NEG;IMP;3;SG,0.0,3.373548387096776e-05,æ l k øː n o l k o k u ʋ ɑ nː u t,1,V,ACT,PRS,PRF,NEG,IMP,3,SG,,
kuvata,kuvatkaamme,V;ACT;PRS;POS;IMP;1;PL,0.0,3.373548387096776e-05,k u ʋ ɑ t k ɑː mː eˣ,4,V,ACT,PRS,POS,IMP,1,PL,,,
kuvata,älkäämme kuvatko,V;ACT;PRS;NEG;IMP;1;PL,0.0,3.373548387096776e-05,æ l k æː mː eˣ k u ʋ ɑ t k o,0,V,ACT,PRS,NEG,IMP,1,PL,,,
kuvata,olkaamme kuvanneet,V;ACT;PRS;PRF;POS;IMP;1;PL,0.0,3.373548387096776e-05,o l k ɑː mː eˣ k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,POS,IMP,1,PL,,
kuvata,älkäämme olko kuvanneet,V;ACT;PRS;PRF;NEG;IMP;1;PL,0.0,3.373548387096776e-05,æ l k æː mː eˣ o l k o k u ʋ ɑ nː eː t,1,V,ACT,PRS,PRF,NEG,IMP,1,PL,,
kuvata,kuvatkaa,V;ACT;PRS;POS;IMP;2;PL,0.0,3.373548387096776e-05,k u ʋ ɑ t k ɑːˣ,2,V,ACT,PRS,POS,IMP,2,PL,,,
kuvata,älkää kuvatko,V;ACT;PRS;NEG;IMP;2;PL,0.0,3.373548387096776e-05,æ l k æː k u ʋ ɑ t k o,2,V,ACT,PRS,NEG,IMP,2,PL,,,
kuvata,olkaa kuvanneet,V;ACT;PRS;PRF;POS;IMP;2;PL,0.0,3.373548387096776e-05,o l k ɑː k u ʋ ɑ nː eː t,3,V,ACT,PRS,PRF,POS,IMP,2,PL,,
kuvata,älkää olko kuvanneet,V;ACT;PRS;PRF;NEG;IMP;2;PL,0.0,3.373548387096776e-05,æ l k æː o l k o k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,NEG,IMP,2,PL,,
kuvata,kuvatkoot,V;ACT;PRS;POS;IMP;3;PL,1e-06,3.373548387096776e-05,k u ʋ ɑ t k oː t,0,V,ACT,PRS,POS,IMP,3,PL,,,
kuvata,älkööt kuvatko,V;ACT;PRS;NEG;IMP;3;PL,0.0,3.373548387096776e-05,æ l k øː t k u ʋ ɑ t k o,1,V,ACT,PRS,NEG,IMP,3,PL,,,
kuvata,olkoot kuvanneet,V;ACT;PRS;PRF;POS;IMP;3;PL,0.0,3.373548387096776e-05,o l k oː t k u ʋ ɑ nː eː t,4,V,ACT,PRS,PRF,POS,IMP,3,PL,,
kuvata,älkööt olko kuvanneet,V;ACT;PRS;PRF;NEG;IMP;3;PL,0.0,3.373548387096776e-05,æ l k øː t o l k o k u ʋ ɑ nː eː t,3,V,ACT,PRS,PRF,NEG,IMP,3,PL,,
kuvata,kuvattakoon,V;PASS;PRS;POS;IMP,0.0,3.373548387096776e-05,k u ʋ ɑ tː ɑ k oː n,1,V,PASS,PRS,POS,IMP,,,,,
kuvata,älköön kuvattako,V;PASS;PRS;NEG;IMP,0.0,3.373548387096776e-05,æ l k øː n k u ʋ ɑ tː ɑ k o,0,V,PASS,PRS,NEG,IMP,,,,,
kuvata,olkoon kuvattu,V;PASS;PRS;PRF;POS;IMP,0.0,3.373548387096776e-05,o l k oː n k u ʋ ɑ tː uˣ,4,V,PASS,PRS,PRF,POS,IMP,,,,
kuvata,älköön olko kuvattu,V;PASS;PRS;PRF;NEG;IMP,0.0,3.373548387096776e-05,æ l k øː n o l k o k u ʋ ɑ tː uˣ,2,V,PASS,PRS,PRF,NEG,IMP,,,,
kuvata,kuvannen,V;ACT;PRS;POS;POT;1;SG,0.0,3.373548387096776e-05,k u ʋ ɑ nː e n,1,V,ACT,PRS,POS,POT,1,SG,,,
kuvata,en kuvanne,V;ACT;PRS;NEG;POT;1;SG,0.0,3.373548387096776e-05,e n,4,V,ACT,PRS,NEG,POT,1,SG,,,
kuvata,lienen kuvannut,V;ACT;PRS;PRF;POS;POT;1;SG,0.0,3.373548387096776e-05,l i e̯ n e n k u ʋ ɑ nː u t,4,V,ACT,PRS,PRF,POS,POT,1,SG,,
kuvata,en liene kuvannut,V;ACT;PRS;PRF;NEG;POT;1;SG,0.0,3.373548387096776e-05,e n l i e̯ n eˣ k u ʋ ɑ nː u t,4,V,ACT,PRS,PRF,NEG,POT,1,SG,,
kuvata,kuvannet,V;ACT;PRS;POS;POT;2;SG,0.0,3.373548387096776e-05,k u ʋ ɑ nː e t,1,V,ACT,PRS,POS,POT,2,SG,,,
kuvata,et kuvanne,V;ACT;PRS;NEG;POT;2;SG,0.0,3.373548387096776e-05,e t k u ʋ ɑ nː eˣ,2,V,ACT,PRS,NEG,POT,2,SG,,,
kuvata,lienet kuvannut,V;ACT;PRS;PRF;POS;POT;2;SG,0.0,3.373548387096776e-05,l i e̯ n e t k u ʋ ɑ nː u t,4,V,ACT,PRS,PRF,POS,POT,2,SG,,
kuvata,et liene kuvannut,V;ACT;PRS;PRF;NEG;POT;2;SG,0.0,3.373548387096776e-05,e t l i e̯ n eˣ k u ʋ ɑ nː u t,3,V,ACT,PRS,PRF,NEG,POT,2,SG,,
kuvata,kuvannee,V;ACT;PRS;POS;POT;3;SG,8e-06,3.373548387096776e-05,k u ʋ ɑ nː eː,4,V,ACT,PRS,POS,POT,3,SG,,,
kuvata,ei kuvanne,V;ACT;PRS;NEG;POT;3;SG,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ nː eˣ,1,V,ACT,PRS,NEG,POT,3,SG,,,
kuvata,lienee kuvannut,V;ACT;PRS;PRF;POS;POT;3;SG,0.0,3.373548387096776e-05,l i e̯ n eː k u ʋ ɑ nː u t,2,V,ACT,PRS,PRF,POS,POT,3,SG,,
kuvata,ei liene kuvannut,V;ACT;PRS;PRF;NEG;POT;3;SG,0.0,3.373548387096776e-05,e i̯ l i e̯ n eˣ k u ʋ ɑ nː u t,1,V,ACT,PRS,PRF,NEG,POT,3,SG,,
kuvata,kuvannemme,V;ACT;PRS;POS;POT;1;PL,0.0,3.373548387096776e-05,k u ʋ ɑ nː e mː e,3,V,ACT,PRS,POS,POT,1,PL,,,
kuvata,emme kuvanne,V;ACT;PRS;NEG;POT;1;PL,0.0,3.373548387096776e-05,e mː eˣ k u ʋ ɑ nː eˣ,0,V,ACT,PRS,NEG,POT,1,PL,,,
kuvata,lienemme kuvanneet,V;ACT;PRS;PRF;POS;POT;1;PL,0.0,3.373548387096776e-05,l i e̯ n e mː eˣ k u ʋ ɑ nː eː t,4,V,ACT,PRS,PRF,POS,POT,1,PL,,
kuvata,emme liene kuvanneet,V;ACT;PRS;PRF;NEG;POT;1;PL,0.0,3.373548387096776e-05,e mː e l i e̯ n eˣ k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,NEG,POT,1,PL,,
kuvata,kuvannette,V;ACT;PRS;POS;POT;2;PL,0.0,3.373548387096776e-05,k u ʋ ɑ nː e tː eˣ,2,V,ACT,PRS,POS,POT,2,PL,,,
kuvata,ette kuvanne,V;ACT;PRS;NEG;POT;2;PL,0.0,3.373548387096776e-05,e tː e k u ʋ ɑ nː eˣ,0,V,ACT,PRS,NEG,POT,2,PL,,,
kuvata,lienette kuvanneet,V;ACT;PRS;PRF;POS;POT;2;PL,0.0,3.373548387096776e-05,l i e̯ n e tː e k u ʋ ɑ nː eː t,4,V,ACT,PRS,PRF,POS,POT,2,PL,,
kuvata,ette liene kuvanneet,V;ACT;PRS;PRF;NEG;POT;2;PL,0.0,3.373548387096776e-05,e tː e l i e̯ n eˣ k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,NEG,POT,2,PL,,
kuvata,kuvannevat,V;ACT;PRS;POS;POT;3;PL,2e-06,3.373548387096776e-05,k u ʋ ɑ nː eˣ ʋ ɑ t,1,V,ACT,PRS,POS,POT,3,PL,,,
kuvata,eivät kuvanne,V;ACT;PRS;NEG;POT;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t k u ʋ ɑ nː eˣ,4,V,ACT,PRS,NEG,POT,3,PL,,,
kuvata,lienevät kuvanneet,V;ACT;PRS;PRF;POS;POT;3;PL,0.0,3.373548387096776e-05,l i e̯ n e ʋ æ t k u ʋ ɑ nː eː t,2,V,ACT,PRS,PRF,POS,POT,3,PL,,
kuvata,eivät liene kuvanneet,V;ACT;PRS;PRF;NEG;POT;3;PL,0.0,3.373548387096776e-05,e i̯ ʋ æ t l i e̯ n eˣ k u ʋ ɑ nː eː t,0,V,ACT,PRS,PRF,NEG,POT,3,PL,,
kuvata,kuvattaneen,V;PASS;PRS;POS;POT,0.0,3.373548387096776e-05,k u ʋ ɑ tː ɑ n eː n,0,V,PASS,PRS,POS,POT,,,,,
kuvata,ei kuvattane,V;PASS;PRS;NEG;POT,0.0,3.373548387096776e-05,e i̯ k u ʋ ɑ tː ɑ n eˣ,0,V,PASS,PRS,NEG,POT,,,,,
